id_perusahaan,jumlah_karyawan,jumlah_follower,waktu_dicatat
3887035,122,10474,1692830193.0
74906914,47,44081,1692830193.0
50215,6858,291444,1692830193.0
27207386,21,51221,1692830193.0
4828495,721,41847,1692830193.0
10309372,71,59236,1692830242.0
2670623,14,1834,1692830242.0
3123217,128,180630,1692830242.0
3860052,2,41,1692830242.0
27152943,21,803,1692830242.0
620532,408,5170,1692830242.0
87599,322,18917,1692830242.0
80474367,2,713,1692830242.0
55546,222,5261,1692830242.0
3714038,67,3332,1692830242.0
107265,277,1248,1692830242.0
16198955,297,4152,1692830242.0
40760236,0,4,1692830242.0
37914,1643,62739,1692830242.0
2691463,340,104766,1692830242.0
20468,432,24571,1692830242.0
2532635,127,91443,1692830242.0
2721914,1163,47201,1692830290.0
18622011,68,18666,1692830290.0
731128,271,157781,1692830290.0
52119,32,25243,1692830290.0
1379054,124,1025,1692830290.0
3598625,299,10192,1692830290.0
16388,3023,436269,1692830290.0
1805509,313,14525,1692830290.0
15231695,18,3261,1692830290.0
1903333,50,1666,1692830290.0
3817445,74,412,1692830290.0
8047188,77,18583,1692830290.0
809218,1322,12549,1692830290.0
162528,3146,224765,1692830338.0
11294318,2,2642,1692830338.0
1267359,534,3335,1692830338.0
70461533,4,6644,1692830338.0
206415,380,1688,1692830338.0
2842,18705,364115,1692830338.0
9211944,70,30786,1692830338.0
1613038,59,71217,1692830338.0
2344502,382,23110,1692830338.0
9070,10100,108772,1692830338.0
80137739,14,6335,1692830338.0
3304338,59,511,1692830338.0
15405878,10,47,1692830338.0
166572,27561,411576,1692830338.0
19076380,27,27285,1692830338.0
9667,4573,35306,1692830338.0
9999119,87,6281,1692830338.0
22803,2749,56323,1692830387.0
53438162,7,639,1692830387.0
4023852,42,5674,1692830387.0
797698,117,2897,1692830387.0
9201883,152,58590,1692830387.0
4030966,167,4634,1692830387.0
24642,140,9275,1692830387.0
79816265,128,25221,1692830387.0
1230582,225,3830,1692830387.0
27283627,69,3665,1692830387.0
18421460,11,101,1692830387.0
10891993,24,116,1692830387.0
10140364,36,46709,1692830436.0
6186466,2441,14950,1692830436.0
6645155,28,338,1692830436.0
1582517,46,7139,1692830436.0
2713586,875,86880,1692830436.0
71138158,74,8160,1692830436.0
450323,80,142272,1692830436.0
1779663,37,4790,1692830436.0
156075,489,4470,1692830436.0
3043632,67,1284,1692830436.0
83485822,10,16882,1692830436.0
12904366,18,2106,1692830436.0
3045437,916,100418,1692830436.0
2397781,40,593,1692830436.0
93306581,16,548,1692830436.0
452426,1552,21706,1692830484.0
86813252,96901,3348128,1692830484.0
164708,2936,178450,1692830484.0
565927,470,10067,1692830484.0
2307,9644,1414897,1692830484.0
375293,113,45667,1692830484.0
465010,28,1122,1692830484.0
85691,141,2732,1692830484.0
14651,529,176767,1692830484.0
2819,3384,264487,1692830484.0
531400,56,1053,1692830484.0
25071399,14,248,1692830484.0
462487,53,1874,1692830484.0
1396879,431,4976,1692830484.0
1410451,213,42734,1692830532.0
1759010,97,43036,1692830532.0
18097379,837,24466,1692830532.0
67183490,19,2874,1692830532.0
1984030,222,23349,1692830532.0
66436,340,30013,1692830532.0
3825965,311,23416,1692830532.0
340377,65,1747,1692830532.0
14562893,3002,294516,1692830532.0
1373,52371,947461,1692830532.0
146782,121,101475,1692830532.0
79011799,26,31152,1692830532.0
10612451,37,13192,1692830532.0
224006,6039,1475414,1692830532.0
1756,234109,5294206,1692830532.0
13275448,166,7844,1692830581.0
2393241,35,35522,1692830581.0
254975,280,3209,1692830581.0
24775193,109,6990,1692830581.0
89143472,2,4,1692830581.0
13271269,77,11691,1692830581.0
80976980,39,16249,1692830581.0
5214874,11,168,1692830581.0
2214751,51,2307,1692830581.0
11506900,617,26688,1692830581.0
25715,1283,25600,1692830581.0
19902,77,18668,1692830581.0
10287094,9,1070,1692830581.0
16124699,7,249,1692830581.0
10592265,188,1982,1692830581.0
18802934,47,6236,1692830629.0
388480,1235,118555,1692830629.0
79140061,15,985,1692830629.0
13268908,1837,388268,1692830629.0
3956151,11,205,1692830629.0
12158,224,58505,1692830629.0
3543707,66,799,1692830629.0
50861,607,99285,1692830629.0
164376,6541,304819,1692830629.0
23381991,5,41,1692830629.0
65447738,13,1265,1692830629.0
74907162,99,91,1692830629.0
19114904,49,3610,1692830629.0
63757,494,5936,1692830677.0
53388446,398,3520,1692830677.0
60577,82,7697,1692830677.0
69126564,4,981,1692830677.0
5973,5584,188277,1692830677.0
3797960,159,22961,1692830677.0
2781211,32,115,1692830677.0
648141,334,11044,1692830677.0
3607929,450,36999,1692830677.0
923923,84,122219,1692830677.0
14377562,857,120799,1692830677.0
90443935,1,217,1692830677.0
15716973,48,495,1692830726.0
18045394,103,30867,1692830726.0
31069139,78,11806,1692830726.0
28125525,18,401,1692830726.0
11187415,28,17362,1692830726.0
16114128,3,186,1692830726.0
80041434,6,506,1692830726.0
1766119,15,1688,1692830726.0
3741,16494,1390143,1692830726.0
14030408,6,4894,1692830726.0
49025,514,19272,1692830726.0
79474163,9,83,1692830726.0
334661,33,1942,1692830726.0
2794879,55,11684,1692830726.0
1194847,383,1519,1692830775.0
2468875,220,43983,1692830775.0
69234316,6055,65679,1692830775.0
521122,543,193272,1692830775.0
1763822,18,18,1692830775.0
35513424,173,487306,1692830775.0
42763316,2,523,1692830775.0
26792,745,35821,1692830775.0
97696,20,537,1692830775.0
1486134,797,10067,1692830775.0
8211,68212,246149,1692830775.0
6627430,15,320,1692830775.0
3711385,228,3344,1692830775.0
84813880,19,1103,1692830775.0
19520,2598,184366,1692830775.0
670462,280,33089,1692830824.0
10500736,25,122,1692830824.0
11301702,36,1882,1692830824.0
20167,809,20889,1692830824.0
34704,5413,27171,1692830824.0
19540,11563,42180,1692830824.0
218019,1182,6697,1692830824.0
15283,14233,140328,1692830824.0
5968,2963,41372,1692830824.0
4235104,639,13105,1692830824.0
5061855,392,1734,1692830824.0
43577,319,27124,1692830824.0
828170,135,69746,1692830824.0
1003064,59,50133,1692830824.0
7655,8537,159103,1692830824.0
508963,4663,75106,1692830824.0
10089202,403,12107,1692830872.0
2910116,323,2161,1692830872.0
35135,180,75503,1692830872.0
2646,414726,4496677,1692830872.0
30238039,9,13502,1692830872.0
12770,30894,952694,1692830872.0
157237,12746,364714,1692830872.0
20489,550,17484,1692830872.0
15630448,18,173,1692830872.0
18861876,126,3951,1692830872.0
564726,348,8917,1692830872.0
2560251,38,258,1692830872.0
14631354,305,40970,1692830872.0
1042451,265,1793,1692830872.0
3559874,7,9737,1692830921.0
166551,32783,285641,1692830921.0
27219414,54,602,1692830921.0
18425303,84186,265192,1692830921.0
784586,67,1504,1692830921.0
3334,14310,197616,1692830921.0
65384923,6,21810,1692830921.0
240179,1727,10464,1692830921.0
34434,402,12502,1692830921.0
77499,76,5422,1692830921.0
35471087,251,4896,1692830921.0
82426239,15,723,1692830921.0
2913934,27,1920,1692830921.0
138165,145,1802,1692830921.0
76507853,115,16447,1692830921.0
77158779,26,16676,1692830969.0
6453451,2,5589,1692830969.0
1557324,584,18048,1692830969.0
23711468,21,104,1692830969.0
7119929,100,783,1692830969.0
2922575,494,53379,1692830969.0
5946486,39,1263,1692830969.0
10592585,99,111160,1692830969.0
146857,68,931,1692830969.0
17986422,74,300,1692830969.0
6615723,342,26484,1692830969.0
2188226,97,4430,1692830969.0
11150218,227,14899,1692830969.0
71558134,4,7737,1692830969.0
90458394,0,35,1692831018.0
14628022,361,21417,1692831018.0
2269862,63,35227,1692831018.0
89705972,4,101,1692831018.0
44295,219,76140,1692831018.0
157312,8782,339427,1692831018.0
76947396,17,6886,1692831018.0
4836891,7,187,1692831018.0
674355,896,18413,1692831018.0
1375518,72,2709,1692831018.0
91453518,0,21,1692831018.0
147091,170,24075,1692831018.0
33457223,226,3355,1692831018.0
260295,289,154531,1692831018.0
29012947,10633,1436882,1692831066.0
2855441,585,6117,1692831066.0
96355635,0,2,1692831066.0
2539226,598,5983,1692831066.0
166583,5804,84806,1692831066.0
47475,169,57107,1692831066.0
64853982,17,1491,1692831066.0
58289,313,7874,1692831066.0
496899,424,18526,1692831066.0
923162,104,70040,1692831066.0
18953334,2,36,1692831066.0
1344410,369,23909,1692831066.0
44095,64,17390,1692831114.0
26781,4926,108474,1692831114.0
2727542,57,596,1692831114.0
928232,162,12286,1692831114.0
11692984,164,87105,1692831114.0
58357,90,33150,1692831114.0
18167344,95,16169,1692831114.0
17877112,235,8265,1692831114.0
3678,18780,174891,1692831114.0
7791736,171,46056,1692831114.0
96153135,0,14,1692831114.0
146155,246,5415,1692831114.0
10407976,107,101392,1692831114.0
81495477,13,848,1692831114.0
8967,5536,116942,1692831114.0
2747538,443,7581,1692831164.0
137699,10,1814,1692831164.0
143338,52,5304,1692831164.0
223659,212,24598,1692831164.0
19073712,10,231,1692831164.0
1127732,222,42951,1692831164.0
107676,348,12224,1692831164.0
310140,2820,50615,1692831164.0
4828770,79,1058,1692831164.0
64863800,113,31527,1692831164.0
81886402,1690,31048,1692831164.0
10583513,104,72942,1692831164.0
24791870,34,2687,1692831164.0
15248569,15339,488157,1692831164.0
2279709,65,749,1692831164.0
211135,68,3951,1692831164.0
37697,865,8172,1692831213.0
65613712,18,1493,1692831213.0
2275518,49,10241,1692831213.0
12618960,59,61469,1692831213.0
59226,1557,68003,1692831213.0
2739771,54,885,1692831213.0
89555972,1,717,1692831213.0
3560604,53,4877,1692831213.0
1633103,134,36525,1692831213.0
18976498,143,6819,1692831213.0
96157285,5,65,1692831213.0
10412396,216,10183,1692831213.0
13229222,58,15640,1692831213.0
80562303,4,92,1692831261.0
108488,902,8397,1692831261.0
1262,65967,2108791,1692831261.0
93198658,3,2371,1692831261.0
2615606,42,646,1692831261.0
42404250,3,263,1692831261.0
28053,13640,51153,1692831261.0
80298786,14,291,1692831261.0
593020,172,33763,1692831261.0
19161365,22,1019,1692831261.0
4363181,10,52,1692831261.0
39930,107,38959,1692831261.0
166264,506,56941,1692831261.0
8847,3232,6576,1692831261.0
1359624,1200,46953,1692831261.0
1958316,525,131371,1692831310.0
23554,2322,16382,1692831310.0
2645,3773,94485,1692831310.0
10797668,1803,30300,1692831310.0
1550138,4816,260390,1692831310.0
36122695,947,34425,1692831310.0
164459,531,4074,1692831310.0
36179045,4,61,1692831310.0
67155308,8079,33580,1692831310.0
2058906,1034,156085,1692831310.0
75665756,54,8467,1692831310.0
79793496,6,758,1692831310.0
1264,3542,130902,1692831359.0
165697,9852,319488,1692831359.0
3556,14157,537086,1692831359.0
32727,1004,22003,1692831359.0
612636,1617,11121,1692831359.0
9765,4221,40328,1692831359.0
19534,1092,70614,1692831359.0
1247220,529,77334,1692831359.0
3730982,30,7827,1692831359.0
30490,1358,19730,1692831359.0
3612137,715,6029,1692831359.0
9814,950,49617,1692831407.0
98517686,0,1,1692831407.0
9415689,200,2117,1692831407.0
9217002,41,1447,1692831407.0
123034,417,7538,1692831407.0
89756734,0,25,1692831407.0
25012883,692,21498,1692831407.0
22026,4321,131419,1692831407.0
2474489,64,6223,1692831407.0
17560,7267,128469,1692831407.0
68791547,7,996,1692831407.0
1104359,80708,6681100,1692831407.0
14100,138,81514,1692831407.0
4097,11847,371984,1692831407.0
3966490,22,6158,1692831407.0
1742506,463,115983,1692831407.0
16200547,18,650,1692831407.0
79051283,5,223,1692831456.0
1093822,1152,6712,1692831456.0
3779159,69,71759,1692831456.0
5090924,180,1059,1692831456.0
736239,199,1095,1692831456.0
82293919,5,89,1692831456.0
7600398,129,17398,1692831456.0
86612946,11,317,1692831456.0
92939779,6,150,1692831456.0
1561600,22,1167,1692831456.0
34552,805,10565,1692831505.0
9296626,5,559,1692831505.0
105046,28,1831,1692831505.0
72015472,27,5359,1692831505.0
64255553,57,2029,1692831505.0
26485848,83,11451,1692831505.0
10252405,54,888,1692831505.0
628427,201,3322,1692831505.0
56502,492,12516,1692831505.0
10589520,154,7274,1692831505.0
2930550,84,7010,1692831505.0
95764072,0,23,1692831505.0
79500056,98,50234,1692831505.0
14373260,34,6204,1692831505.0
3117,4706,306676,1692831505.0
32336,177,18142,1692831557.0
1846629,304,6013,1692831557.0
3789747,182,53234,1692831557.0
18730955,486,96079,1692831557.0
18280200,3424,68800,1692831557.0
10545600,82,65120,1692831557.0
7175,1464,73490,1692831557.0
13242175,413,107980,1692831557.0
5007,8931,70501,1692831557.0
359901,716,24023,1692831557.0
89902925,9,649,1692831557.0
2934678,272,88273,1692831557.0
167027,4869,145162,1692831605.0
74063,250,11523,1692831605.0
49167855,100,4985,1692831605.0
917557,1314,48855,1692831605.0
1585669,72,3969,1692831605.0
464772,18,1503,1692831605.0
98383042,2,20,1692831605.0
467038,205,18118,1692831605.0
89684460,18,543,1692831605.0
18553707,340,7476,1692831605.0
27186573,17,37409,1692831605.0
2445,34885,333877,1692831605.0
16192,2840,11857,1692831605.0
247429,24,7988,1692831659.0
101320,141,24604,1692831659.0
3477320,60,23217,1692831659.0
1300885,146,8663,1692831659.0
5323150,11,31442,1692831659.0
24299,6966,203915,1692831659.0
19266171,33,22380,1692831659.0
28865383,5,89,1692831659.0
18005595,60,7030,1692831659.0
56581630,221,2131,1692831659.0
76254160,76,2511,1692831659.0
1877098,14,13483,1692831659.0
10267289,13,12684,1692831659.0
11354230,613,50236,1692831659.0
2348603,114,12131,1692831708.0
24546,62,5989,1692831708.0
3507955,40,577,1692831708.0
20415,1567,39904,1692831708.0
18214,589,91795,1692831708.0
13331595,580,125807,1692831708.0
550472,33,251,1692831708.0
2762306,6,1521,1692831708.0
6591488,332,11277,1692831708.0
1267571,118,1085,1692831708.0
2779571,34,940,1692831756.0
365785,279,18990,1692831756.0
294125,443,30753,1692831756.0
2158596,77,11499,1692831756.0
18581793,13,1074,1692831756.0
37557576,8,36595,1692831756.0
10213494,3914,250571,1692831756.0
2010945,51,6387,1692831756.0
28354,2636,11270,1692831756.0
2502526,75,3576,1692831756.0
1410268,54,1213,1692831756.0
67898464,1529,43465,1692831805.0
33266486,3,109,1692831805.0
11208030,17,14613,1692831805.0
59929990,4,26,1692831805.0
2432001,264,2190,1692831805.0
80684099,18,2574,1692831805.0
131643,197,1540,1692831805.0
2936694,10614,376611,1692831805.0
316458,171,187696,1692831854.0
34902814,27225,99831,1692831854.0
35628203,46,5271,1692831854.0
4096566,23,484,1692831854.0
5121,40876,344004,1692831854.0
40910,640,24420,1692831854.0
23067,1955,57607,1692831854.0
64897202,68,628,1692831854.0
93709899,0,39,1692831902.0
5095714,105,840,1692831902.0
14580269,103,48298,1692831902.0
94474,1929,84652,1692831902.0
563407,283,1976,1692831902.0
28923,12235,184140,1692831902.0
49151727,359,4340,1692831902.0
14796450,42,4441,1692831902.0
71630337,279,5644,1692831902.0
231042,152,92852,1692831902.0
89805638,5,5420,1692831951.0
20508964,2,394,1692831951.0
337132,450,20817,1692831951.0
74578,197,4471,1692831951.0
1068467,163,1322,1692831951.0
117882,54,12742,1692831951.0
15250950,46,1213,1692831999.0
7962583,146,7361,1692831999.0
69348938,7,390,1692831999.0
1683442,327,119526,1692831999.0
163414,3727,92546,1692831999.0
80717274,13,117,1692831999.0
167557,4495,196466,1692831999.0
2736308,388,180436,1692831999.0
251028,4391,63363,1692831999.0
13473849,151,10980,1692831999.0
5347434,91,4045,1692831999.0
96654609,0,0,1692832048.0
3885443,19,1252,1692832048.0
69630806,5,429,1692832048.0
15221948,31,21268,1692832048.0
5508849,7,155,1692832048.0
2652,7815,42506,1692832048.0
18064207,25,309,1692832048.0
29848,501,34079,1692832048.0
488281,638,303357,1692832048.0
2612230,3,912,1692832048.0
33002793,14,34,1692832048.0
2491385,135,3543,1692832048.0
4004283,24,98,1692832096.0
96334137,1,2,1692832096.0
154960,546,5938,1692832096.0
963615,362,6457,1692832096.0
1051720,259,6035,1692832096.0
75856748,27,4612,1692832096.0
8258,1397,19586,1692832096.0
966339,337,9406,1692832096.0
5018413,54,2462,1692832096.0
233779,110,15393,1692832096.0
547691,10,12319,1692832096.0
10169823,75,5200,1692832145.0
14392959,54,23702,1692832145.0
9957,3163,31794,1692832145.0
89778349,249,1827,1692832145.0
45410,186,6623,1692832145.0
4837940,197,34339,1692832145.0
35548088,58,39930,1692832145.0
6602097,46,5307,1692832145.0
2132939,399,4331,1692832145.0
48467,114,41214,1692832193.0
9428125,178,38771,1692832193.0
2849719,476,12821,1692832193.0
163784,2141,25645,1692832193.0
31863,2299,56423,1692832193.0
6459955,4,13091,1692832193.0
28836,2677,19982,1692832193.0
70462933,18,1000,1692832242.0
4102645,130,1983,1692832242.0
78073891,11,1488,1692832242.0
7962472,9,70,1692832242.0
2466485,10,7629,1692832242.0
384676,438,32182,1692832242.0
79760947,166,25780,1692832242.0
66252,437,115136,1692832242.0
4828,6087,208281,1692832242.0
72550126,5,292,1692832291.0
3542182,22,284,1692832291.0
1305693,14,535,1692832291.0
18578562,12,23209,1692832291.0
1409798,347,133266,1692832291.0
3997,18837,147859,1692832291.0
408636,4303,44848,1692832342.0
46970,621,89343,1692832342.0
16589,4327,50031,1692832342.0
71268819,40,35216,1692832342.0
12861,2946,37350,1692832342.0
18959240,69,812,1692832342.0
67823,488,20926,1692832342.0
28147205,114,6810,1692832342.0
5264,3255,38925,1692832342.0
74713745,567,8386,1692832342.0
89834148,21,168,1692832342.0
991068,128,7588,1692832391.0
321400,392,5336,1692832391.0
1938443,65,1427,1692832391.0
74081323,18,30213,1692832391.0
18937515,50,15658,1692832391.0
97900285,1,36,1692832391.0
91452,32,35445,1692832391.0
696485,2926,307554,1692832391.0
15230509,76,1566,1692832391.0
3269,58880,1487084,1692832391.0
307079,603,30542,1692832391.0
68174206,32,2259,1692832391.0
2983157,239,2244,1692832391.0
10594856,126,22436,1692832391.0
2932527,9,491,1692832391.0
15798900,460,50148,1692832391.0
1452948,441,77942,1692832391.0
1102416,751,31043,1692832439.0
329384,69,3626,1692832439.0
2778062,247,2032,1692832439.0
69102842,10,1912,1692832439.0
64727602,53,4651,1692832439.0
1013451,384,3137,1692832439.0
725927,362,3818,1692832439.0
65487140,1,100,1692832439.0
52462678,9,696,1692832439.0
10071781,35,36439,1692832487.0
740278,4879,65485,1692832487.0
18195925,10,448,1692832487.0
18472499,52,11108,1692832487.0
1614,35410,379184,1692832487.0
242230,712,95852,1692832487.0
75647,160,1424,1692832487.0
9325840,65,21294,1692832487.0
18164646,41,25308,1692832487.0
12033,1997,110771,1692832487.0
1548938,1358,153341,1692832487.0
9776895,6,48,1692832487.0
70289,804,6341,1692832537.0
35545456,278,7221,1692832537.0
4810440,8,1006,1692832537.0
75483,329,46150,1692832537.0
9423452,19,443,1692832537.0
115116,951,99584,1692832537.0
96610751,6,16,1692832537.0
163259,8802,114818,1692832537.0
56872445,37,95,1692832537.0
352051,203,1307,1692832537.0
4898,17468,597360,1692832537.0
90432851,4,221,1692832537.0
2737970,1136,8768,1692832537.0
268974,324,7249,1692832537.0
38096675,16,353,1692832585.0
27725,1828,35671,1692832585.0
70603,70,33947,1692832585.0
24996751,23,3876,1692832585.0
23789,164799,1339525,1692832585.0
5354823,5,5071,1692832585.0
15756906,53,370,1692832585.0
2520146,38,257,1692832585.0
2125658,923,15082,1692832585.0
