id_pekerjaan,id_perusahaan,gaji_rata-rata_perbulan,lamaran,diperbolehkan_jarak_jauh,id_industri,jumlah_karyawan,periode_pembayaran_encoded,tingkat_pengalaman_terformat_encoded,tipe_pendaftaran_encoded,singkatan_kemampuanencoded,judul_encoded,nama_perusahaan_encoded,negara_encoded,jenis_pekerjaan_terformat_encoded,tipe_kompensasi_rp,mata_uang_rp,nama_industri_encoded
3757463960,35549829,14884.375,2,False,96,26,5,6,3,34,15328,6847,48,2,1,1,24
3757463907,5352294,9218.75,0,True,96,185,2,4,3,34,13117,6700,48,1,1,1,24
3757463688,75439689,9218.75,15,True,96,27,5,4,3,34,9222,2772,48,2,1,1,24
3757463639,6638223,9218.75,6,True,96,38,5,4,3,22,2338,8049,48,2,1,1,24
3757463639,6638223,9218.75,6,True,96,38,5,4,3,21,2338,8049,48,2,1,1,24
3757463639,6638223,9218.75,6,True,96,38,5,4,3,5,2338,8049,48,2,1,1,24
3757463007,1850810,9218.75,15,True,96,245,2,4,3,34,14190,923,48,1,1,1,24
3757462927,3580,9218.75,0,False,96,16360,5,4,1,34,8612,2004,19,2,1,1,24
3757462927,3580,9218.75,0,False,96,16360,5,4,1,27,8612,2004,19,2,1,1,24
3757462652,7584467,9218.75,8,True,96,2204,5,4,1,21,11970,3115,48,2,1,1,24
3757462652,7584467,9218.75,8,True,96,2204,5,4,1,15,11970,3115,48,2,1,1,24
3757462652,7584467,9218.75,8,True,96,2204,5,4,1,27,11970,3115,48,2,1,1,24
3757462060,11067,9218.75,7,True,96,1050,5,4,3,34,11244,6333,48,2,1,1,24
3757462041,5396873,9218.75,2,False,96,174,5,4,1,27,4326,9441,19,2,1,1,24
3757462041,5396873,9218.75,2,False,96,174,5,4,1,34,4326,9441,19,2,1,1,24
3757461919,2045626,7920.0,15,True,96,86,2,4,3,34,6672,6489,48,2,1,1,24
3757461702,76078131,9218.75,0,False,96,70,2,4,3,34,11842,264,48,1,1,1,24
3757460940,18476,11440.0,2,False,96,2108,2,4,3,10,8503,1283,48,1,1,1,24
3757460940,18476,11440.0,2,False,96,2108,2,4,3,34,8503,1283,48,1,1,1,24
3757460708,2045626,9218.75,15,True,96,86,5,4,3,34,18615,6489,48,2,1,1,24
3757460694,92309,9218.75,15,True,96,133,2,4,3,10,15783,4185,48,1,1,1,24
3757460694,92309,9218.75,15,True,96,133,2,4,3,34,15783,4185,48,1,1,1,24
3757460138,743346,9218.75,0,False,96,517,5,4,1,34,7650,4584,9,2,1,1,24
3757459903,4440,9218.75,15,False,96,13989,5,4,3,27,13185,5714,30,2,1,1,24
3757459903,4440,9218.75,15,False,96,13989,5,4,3,34,13185,5714,30,2,1,1,24
3757459768,3815031,9218.75,5,True,96,174,2,4,3,27,2154,4447,48,1,1,1,24
3757459768,3815031,9218.75,5,True,96,174,2,4,3,34,2154,4447,48,1,1,1,24
3757459741,53864,9218.75,4,False,96,256,5,4,1,34,4326,9462,48,2,1,1,24
3757459078,2579911,13640.0,15,False,96,248,2,2,2,34,4263,7092,48,1,1,1,24
3757458980,76324405,9218.75,0,False,96,38,2,4,3,34,10845,299,48,1,1,1,24
3757458668,743346,9218.75,0,False,96,517,5,4,1,34,7650,4584,9,2,1,1,24
3757458633,17954837,9218.75,2,False,96,157,2,4,3,34,2427,154,48,1,1,1,24
3757457617,743346,9218.75,0,False,96,517,5,2,1,27,6250,4584,9,2,1,1,24
3757457617,743346,9218.75,0,False,96,517,5,2,1,34,6250,4584,9,2,1,1,24
3757457396,1056670,9218.75,1,False,96,113,2,4,3,20,10857,8353,48,1,1,1,24
3757457396,1056670,9218.75,1,False,96,113,2,4,3,21,10857,8353,48,1,1,1,24
3757456890,2012779,10416.666666666666,2,False,96,134,5,4,3,27,14421,3068,48,2,1,1,24
3757456890,2012779,10416.666666666666,2,False,96,134,5,4,3,34,14421,3068,48,2,1,1,24
3757456890,2012779,10416.666666666666,2,False,96,134,5,4,3,28,14421,3068,48,2,1,1,24
3757456887,166811,7083.333333333333,1,False,96,14383,5,4,1,34,954,8986,48,2,1,1,24
3757453417,89720211,9218.75,0,True,96,11,2,3,3,27,14327,1511,48,1,1,1,24
3757453417,89720211,9218.75,0,True,96,11,2,3,3,34,14327,1511,48,1,1,1,24
3757453067,5396873,9218.75,0,False,96,174,5,4,3,27,4326,9441,19,2,1,1,24
3757453067,5396873,9218.75,0,False,96,174,5,4,3,34,4326,9441,19,2,1,1,24
3757453023,280977,9218.75,15,True,96,25,2,4,3,34,13819,4234,48,1,1,1,24
3757453023,280977,9218.75,15,True,96,25,2,4,3,19,13819,4234,48,1,1,1,24
3757453005,58891,9218.75,5,False,96,24,5,4,3,21,483,2480,48,2,1,1,24
3757453005,58891,9218.75,5,False,96,24,5,4,3,22,483,2480,48,2,1,1,24
3757452457,316964,9218.75,15,True,96,138,5,4,3,35,4436,4257,48,2,1,1,24
3757452009,10634414,14884.375,0,False,96,110,5,6,3,34,18909,5747,48,2,1,1,24
3757452009,10634414,14884.375,0,False,96,110,5,6,3,23,18909,5747,48,2,1,1,24
3757452009,10634414,14884.375,0,False,96,110,5,6,3,5,18909,5747,48,2,1,1,24
3757451480,1327672,9218.75,1,False,96,67,2,3,3,34,19316,577,48,6,1,1,24
3757451177,15240939,9218.75,12,True,96,159,5,4,3,34,4263,4112,48,2,1,1,24
3757451153,82277950,6688.0,9,False,96,11,2,4,3,34,7725,7994,48,1,1,1,24
3757451135,1056670,9218.75,0,False,96,113,2,4,3,34,14967,8353,48,1,1,1,24
3757451115,1056670,9218.75,1,False,96,113,2,4,3,20,16521,8353,48,1,1,1,24
3757451115,1056670,9218.75,1,False,96,113,2,4,3,21,16521,8353,48,1,1,1,24
3757451113,164182,9218.75,14,False,96,26602,5,4,3,34,8275,3774,27,2,1,1,24
3757451059,1199482,10833.333333333334,0,False,96,290,5,4,3,27,3355,4451,48,2,1,1,24
3757451059,1199482,10833.333333333334,0,False,96,290,5,4,3,34,3355,4451,48,2,1,1,24
3757450602,1394857,6768.96,1,False,96,166,2,4,3,34,7385,7303,48,2,1,1,24
3757450586,7962426,9218.75,9,False,96,31,2,4,3,7,12425,4196,48,1,1,1,24
3757450507,14379449,14884.375,15,True,96,101,5,2,3,21,14642,5699,48,2,1,1,24
3757450507,14379449,14884.375,15,True,96,101,5,2,3,22,14642,5699,48,2,1,1,24
3757449511,3667089,9218.75,0,False,96,686,2,4,3,34,4077,2184,48,1,1,1,24
3757449511,3667089,9218.75,0,False,96,686,2,4,3,13,4077,2184,48,1,1,1,24
3757449511,3667089,9218.75,0,False,96,686,2,4,3,3,4077,2184,48,1,1,1,24
3757449354,10399839,9218.75,1,False,96,1359,5,4,1,34,6093,3259,48,2,1,1,24
3757448907,71939,9218.75,2,True,96,135,2,4,3,34,6850,9353,48,1,1,1,24
3757448871,163359,9218.75,14,False,96,7146,5,4,3,34,1376,2352,48,2,1,1,24
3757448853,17959348,9218.75,5,False,96,96,2,4,3,21,14270,1874,48,1,1,1,24
3757448853,17959348,9218.75,5,False,96,96,2,4,3,22,14270,1874,48,1,1,1,24
3757448848,28495889,9218.75,1,True,96,26,2,4,3,34,14276,7042,48,1,1,1,24
3757448848,28495889,9218.75,1,True,96,26,2,4,3,29,14276,7042,48,1,1,1,24
3757448715,33242739,9218.75,15,True,96,26799,5,4,3,13,15475,2032,48,2,1,1,24
3757448246,1452948,9218.75,12,False,96,471,2,6,3,34,18751,9049,48,1,1,1,24
3757447743,10889499,9218.75,9,False,96,152,2,4,3,34,18737,2237,48,1,1,1,24
3757446871,3815031,9218.75,4,False,96,174,2,4,3,34,10868,4447,48,1,1,1,24
3757446819,1850810,9218.75,15,True,96,245,2,4,3,34,154,923,48,1,1,1,24
3757446795,3616096,9218.75,8,True,96,75,5,4,3,34,16637,4437,48,2,1,1,24
3757445441,106083,14884.375,10,False,96,164,2,5,3,34,4954,6301,48,1,1,1,24
3757445371,82828617,14884.375,15,True,96,5,5,4,3,21,18794,7667,19,2,1,1,24
3757445371,82828617,14884.375,15,True,96,5,5,4,3,23,18794,7667,19,2,1,1,24
3757445371,82828617,14884.375,15,True,96,5,5,4,3,22,18794,7667,19,2,1,1,24
3757444978,164182,9218.75,6,False,96,26602,5,4,3,12,2266,3774,27,2,1,1,24
3757444978,164182,9218.75,6,False,96,26602,5,4,3,19,2266,3774,27,2,1,1,24
3757444978,164182,9218.75,6,False,96,26602,5,4,3,34,2266,3774,27,2,1,1,24
3757444916,10387357,9218.75,15,True,96,2876,5,4,3,34,7622,2771,48,2,1,1,24
3757444916,10387357,9218.75,15,True,96,2876,5,4,3,29,7622,2771,48,2,1,1,24
3757444529,1124131,9218.75,10,True,96,7740,5,4,1,27,17050,6336,48,2,1,1,24
3757444529,1124131,9218.75,10,True,96,7740,5,4,1,34,17050,6336,48,2,1,1,24
3757443987,382463,9218.75,7,True,96,203,5,4,3,21,5668,2256,48,2,1,1,24
3757443987,382463,9218.75,7,True,96,203,5,4,3,22,5668,2256,48,2,1,1,24
3757443987,382463,9218.75,7,True,96,203,5,4,3,26,5668,2256,48,2,1,1,24
3757443784,1167425,9218.75,0,False,96,39,5,4,3,34,11462,1380,48,2,1,1,24
3757442274,85206,9218.75,4,True,96,70,5,4,3,34,6034,6999,48,2,1,1,24
3757441865,68264069,9218.75,0,False,96,20,5,4,3,34,10353,4934,48,2,1,1,24
3757438784,2964798,8333.333333333334,3,False,96,45,5,4,3,34,17604,6492,4,1,1,1,24
3757438611,259589,9218.75,13,False,96,481,5,4,2,34,14388,3979,48,2,1,1,24
3757438610,259589,10560.0,1,False,96,481,2,4,2,10,7727,3979,48,2,1,1,24
3757438610,259589,10560.0,1,False,96,481,2,4,2,34,7727,3979,48,2,1,1,24
3757438442,407222,9218.75,14,True,96,3922,5,3,3,34,10353,1873,48,2,1,1,24
3757436690,10272690,9218.75,15,True,96,351,5,6,3,10,13340,1444,19,2,1,1,24
3757436690,10272690,9218.75,15,True,96,351,5,6,3,29,13340,1444,19,2,1,1,24
3757436674,259589,3432.0,0,False,96,481,2,4,2,31,2060,3979,48,2,1,1,24
3757435857,77187695,5000.0,2,False,96,8,5,3,3,21,481,6770,48,2,1,1,24
3757435533,407222,9218.75,5,True,96,3922,5,3,3,34,10350,1873,48,2,1,1,24
3757435533,407222,9218.75,5,True,96,3922,5,3,3,27,10350,1873,48,2,1,1,24
3757428375,1662635,12916.666666666666,0,True,96,648,5,4,1,27,10840,238,48,2,1,1,24
3757428375,1662635,12916.666666666666,0,True,96,648,5,4,1,34,10840,238,48,2,1,1,24
3757424602,1662635,12916.666666666666,2,True,96,648,5,4,1,28,10841,238,48,2,1,1,24
3757422872,156476,9218.75,5,True,96,343,5,2,1,34,10370,4854,48,2,1,1,24
3757419465,2494361,9218.75,14,False,96,26799,5,2,1,27,148,5518,48,2,1,1,24
3757419465,2494361,9218.75,14,False,96,26799,5,2,1,34,148,5518,48,2,1,1,24
3757416578,2494361,9680.0,12,False,96,26799,2,4,1,34,4217,5518,48,2,1,1,24
3757415870,1680,9218.75,1,False,96,26799,5,4,1,32,10996,1909,48,2,1,1,24
3757415870,1680,9218.75,1,False,96,26799,5,4,1,33,10996,1909,48,2,1,1,24
3757415870,1680,9218.75,1,False,96,26799,5,4,1,34,10996,1909,48,2,1,1,24
3757414139,1680,9218.75,2,False,96,26799,5,4,1,7,17075,1909,48,2,1,1,24
3757407538,1680,9218.75,1,False,96,26799,5,2,1,27,3285,1909,48,2,1,1,24
3757407538,1680,9218.75,1,False,96,26799,5,2,1,34,3285,1909,48,2,1,1,24
3757406875,1680,9218.75,0,False,96,26799,5,4,1,27,17983,1909,48,2,1,1,24
3757406875,1680,9218.75,0,False,96,26799,5,4,1,34,17983,1909,48,2,1,1,24
3757360730,5102948,12875.0,12,False,96,5345,5,4,1,10,15773,8406,48,2,1,1,24
3757360730,5102948,12875.0,12,False,96,5345,5,4,1,26,15773,8406,48,2,1,1,24
3757333720,145203,9218.75,4,False,96,1129,5,4,3,27,5421,4989,48,2,1,1,24
3757333720,145203,9218.75,4,False,96,1129,5,4,3,24,5421,4989,48,2,1,1,24
3756914492,98392076,9791.666666666666,15,True,96,0,5,4,3,27,4546,1117,1,2,1,1,24
3756914492,98392076,9791.666666666666,15,True,96,0,5,4,3,34,4546,1117,1,2,1,1,24
3756905197,92841605,9218.75,15,False,96,16,2,4,3,27,6849,3277,48,1,1,1,24
3756905197,92841605,9218.75,15,False,96,16,2,4,3,34,6849,3277,48,1,1,1,24
3756900957,66890876,9218.75,0,False,96,612,5,4,1,27,11907,7031,48,2,1,1,24
3756900957,66890876,9218.75,0,False,96,612,5,4,1,34,11907,7031,48,2,1,1,24
3756799977,10375170,9166.666666666666,15,True,96,2354,5,4,1,27,15791,2478,48,2,1,1,24
3756799977,10375170,9166.666666666666,15,True,96,2354,5,4,1,34,15791,2478,48,2,1,1,24
3756799976,10375170,10833.333333333334,0,False,96,2354,5,4,1,27,15079,2478,48,5,1,1,24
3756799976,10375170,10833.333333333334,0,False,96,2354,5,4,1,34,15079,2478,48,5,1,1,24
3756799737,76171420,9218.75,6,False,96,21428,2,1,1,27,9788,3834,10,3,1,1,24
3756799737,76171420,9218.75,6,False,96,21428,2,1,1,34,9788,3834,10,3,1,1,24
3756798072,6025935,10416.666666666666,15,True,96,2,5,6,3,21,5666,6765,19,2,1,1,24
3756798072,6025935,10416.666666666666,15,True,96,2,5,6,3,22,5666,6765,19,2,1,1,24
3756795556,1375621,9218.75,15,False,96,301,5,2,1,27,6699,287,48,2,1,1,24
3756795556,1375621,9218.75,15,False,96,301,5,2,1,34,6699,287,48,2,1,1,24
3756793647,1375621,9218.75,15,False,96,301,5,2,1,27,13185,287,48,2,1,1,24
3756793647,1375621,9218.75,15,False,96,301,5,2,1,34,13185,287,48,2,1,1,24
3756174664,34616,9218.75,0,False,96,143,2,4,3,27,15963,844,48,1,1,1,24
3756174664,34616,9218.75,0,False,96,143,2,4,3,34,15963,844,48,1,1,1,24
3756173905,2543692,9218.75,4,True,96,121,2,4,3,10,15803,2239,48,1,1,1,24
3756173905,2543692,9218.75,4,True,96,121,2,4,3,34,15803,2239,48,1,1,1,24
3756173882,34616,9218.75,0,False,96,143,2,4,3,27,319,844,48,1,1,1,24
3756173882,34616,9218.75,0,False,96,143,2,4,3,34,319,844,48,1,1,1,24
3756167246,37768,9218.75,5,True,96,2041,5,2,1,23,7777,5308,48,2,1,1,24
3756167246,37768,9218.75,5,True,96,2041,5,2,1,24,7777,5308,48,2,1,1,24
3756162792,80842762,9218.75,1,True,96,1,2,4,3,21,14483,5082,48,5,1,1,24
3756162792,80842762,9218.75,1,True,96,1,2,4,3,22,14483,5082,48,5,1,1,24
3756160364,89997375,9218.75,0,True,96,12,5,4,2,34,19213,2259,50,2,1,1,24
3756150575,458871,14884.375,1,False,96,1396,5,4,1,28,15352,3171,48,2,1,1,24
3756149842,93292159,9218.75,5,True,96,9,2,4,3,34,14307,5042,48,1,1,1,24
3756148207,18860134,11458.333333333334,0,False,96,2774,5,2,3,21,14556,4362,48,2,1,1,24
3756148207,18860134,11458.333333333334,0,False,96,2774,5,2,3,22,14556,4362,48,2,1,1,24
3756147181,18860134,7500.0,15,True,96,2774,5,2,3,27,4546,4362,48,2,1,1,24
3756147181,18860134,7500.0,15,True,96,2774,5,2,3,34,4546,4362,48,2,1,1,24
3756143933,18860134,9166.666666666666,0,False,96,2774,5,2,3,27,13735,4362,48,2,1,1,24
3756143933,18860134,9166.666666666666,0,False,96,2774,5,2,3,34,13735,4362,48,2,1,1,24
3756136417,162610,9218.75,0,False,96,1737,5,3,1,21,5096,862,48,2,1,1,24
3756136417,162610,9218.75,0,False,96,1737,5,3,1,22,5096,862,48,2,1,1,24
3756136034,11067,11176.0,2,False,96,1050,2,2,2,17,18629,6333,48,1,1,1,24
3756136034,11067,11176.0,2,False,96,1050,2,2,2,18,18629,6333,48,1,1,1,24
3756135490,10278948,9218.75,15,True,96,4,5,4,3,21,14980,8022,48,2,1,1,24
3756135490,10278948,9218.75,15,True,96,4,5,4,3,22,14980,8022,48,2,1,1,24
3756134472,96642179,9218.75,3,False,96,3,5,4,2,23,6427,6519,48,2,1,1,24
3756134472,96642179,9218.75,3,False,96,3,5,4,2,24,6427,6519,48,2,1,1,24
3756134283,848326,2816.0,15,True,96,457,2,4,1,23,3694,8931,48,2,1,1,24
3756134283,848326,2816.0,15,True,96,457,2,4,1,24,3694,8931,48,2,1,1,24
3756134180,86813252,9218.75,3,False,96,26799,5,4,1,34,15974,4652,27,2,1,1,24
3756133255,86813252,9218.75,0,False,96,26799,5,4,1,32,16369,4652,27,2,1,1,24
3756133255,86813252,9218.75,0,False,96,26799,5,4,1,33,16369,4652,27,2,1,1,24
3756133255,86813252,9218.75,0,False,96,26799,5,4,1,34,16369,4652,27,2,1,1,24
3756133252,86813252,9218.75,0,False,96,26799,5,4,1,27,15975,4652,27,2,1,1,24
3756133252,86813252,9218.75,0,False,96,26799,5,4,1,34,15975,4652,27,2,1,1,24
3756132451,11067,6952.0,2,False,96,1050,2,4,2,1,12092,6333,48,1,1,1,24
3756132451,11067,6952.0,2,False,96,1050,2,4,2,2,12092,6333,48,1,1,1,24
3756132450,11067,8536.0,1,False,96,1050,2,2,1,20,6344,6333,48,1,1,1,24
3756132450,11067,8536.0,1,False,96,1050,2,2,1,21,6344,6333,48,1,1,1,24
3756131363,2305,9218.75,0,True,96,15833,5,4,1,28,11894,4157,48,2,1,1,24
3756131155,40657851,0.0,0,True,96,141,0,4,1,34,12449,2344,48,7,1,1,24
3756131155,40657851,0.0,0,True,96,141,0,4,1,10,12449,2344,48,7,1,1,24
3756131155,40657851,0.0,0,True,96,141,0,4,1,12,12449,2344,48,7,1,1,24
3756130718,86813252,9218.75,0,False,96,26799,5,4,1,27,16527,4652,27,2,1,1,24
3756130718,86813252,9218.75,0,False,96,26799,5,4,1,34,16527,4652,27,2,1,1,24
3756130478,40657851,0.0,0,True,96,141,0,4,1,34,12449,2344,48,7,1,1,24
3756130478,40657851,0.0,0,True,96,141,0,4,1,10,12449,2344,48,7,1,1,24
3756130478,40657851,0.0,0,True,96,141,0,4,1,12,12449,2344,48,7,1,1,24
3756130447,40657851,0.0,1,True,96,141,0,4,1,34,12449,2344,48,7,1,1,24
3756130447,40657851,0.0,1,True,96,141,0,4,1,10,12449,2344,48,7,1,1,24
3756130447,40657851,0.0,1,True,96,141,0,4,1,12,12449,2344,48,7,1,1,24
3756129801,11067,9240.0,2,False,96,1050,2,2,2,34,1002,6333,48,1,1,1,24
3756129508,89997375,9218.75,0,True,96,12,5,4,2,34,17404,2259,50,2,1,1,24
3756128682,42284837,9218.75,15,True,96,14,5,4,3,34,4110,6256,48,2,1,1,24
3756127808,40657851,0.0,0,True,96,141,0,4,1,34,12449,2344,48,7,1,1,24
3756127808,40657851,0.0,0,True,96,141,0,4,1,10,12449,2344,48,7,1,1,24
3756127808,40657851,0.0,0,True,96,141,0,4,1,12,12449,2344,48,7,1,1,24
3756126934,40657851,0.0,1,True,96,141,0,4,1,34,12449,2344,48,7,1,1,24
3756126934,40657851,0.0,1,True,96,141,0,4,1,10,12449,2344,48,7,1,1,24
3756126934,40657851,0.0,1,True,96,141,0,4,1,12,12449,2344,48,7,1,1,24
3756126928,10611639,9218.75,4,False,96,63,2,4,2,34,4160,7369,48,1,1,1,24
3756118724,2261227,9218.75,1,False,96,230,2,4,3,34,17630,6092,48,1,1,1,24
3756118163,74363360,6875.0,6,True,96,45,5,4,1,16,7079,2447,48,2,1,1,24
3756118163,74363360,6875.0,6,True,96,45,5,4,1,21,7079,2447,48,2,1,1,24
3756117634,743843,3.0,1,True,96,87,5,3,3,26,13771,5825,48,1,1,1,24
3756117634,743843,3.0,1,True,96,87,5,3,3,29,13771,5825,48,1,1,1,24
3756117634,743843,3.0,1,True,96,87,5,3,3,28,13771,5825,48,1,1,1,24
3756117218,2562128,9218.75,6,False,96,688,5,4,3,27,15512,7990,48,2,1,1,24
3756117218,2562128,9218.75,6,False,96,688,5,4,3,34,15512,7990,48,2,1,1,24
3756117093,64877765,9218.75,9,True,96,64,2,4,3,27,180,8998,48,1,1,1,24
3756117093,64877765,9218.75,9,True,96,64,2,4,3,34,180,8998,48,1,1,1,24
3756117014,10356220,9218.75,4,True,96,112,2,4,3,34,14255,7077,48,1,1,1,24
3756116182,461978,9218.75,0,True,96,155,2,4,2,34,14297,5671,48,1,1,1,24
3756115911,67887261,9218.75,8,True,96,51,2,4,3,34,4297,5261,9,1,1,1,24
3756115261,165364,9218.75,14,False,96,40,5,4,3,10,12517,5826,48,2,1,1,24
3756115261,165364,9218.75,14,False,96,40,5,4,3,34,12517,5826,48,2,1,1,24
3756115187,241309,4752.0,1,False,96,12684,2,1,1,34,6078,3399,48,2,1,1,24
3756114663,68276626,9218.75,2,True,96,9,2,4,3,21,2880,5778,48,1,1,1,24
3756114663,68276626,9218.75,2,True,96,9,2,4,3,22,2880,5778,48,1,1,1,24
3756114548,16388,9218.75,0,False,96,3159,5,4,3,34,12565,4679,48,2,1,1,24
3756114030,9286,1863.3333333333333,1,False,96,6336,5,1,1,22,12158,1553,48,2,1,1,24
3756114030,9286,1863.3333333333333,1,False,96,6336,5,1,1,21,12158,1553,48,2,1,1,24
3756113658,881304,7656.0,15,True,96,450,2,3,3,35,16792,7884,48,2,1,1,24
3756113605,3342169,9218.75,0,False,96,327,2,4,3,23,12066,6710,48,1,1,1,24
3756113605,3342169,9218.75,0,False,96,327,2,4,3,24,12066,6710,48,1,1,1,24
3756113384,1344410,9218.75,1,False,96,373,2,4,3,34,17012,2421,48,1,1,1,24
3756113060,9286,8958.333333333334,2,False,96,6336,5,4,1,34,15266,1553,48,2,1,1,24
3756112755,2922575,9218.75,1,False,96,542,2,4,2,32,5228,2395,48,1,1,1,24
3756112755,2922575,9218.75,1,False,96,542,2,4,2,33,5228,2395,48,1,1,1,24
3756112755,2922575,9218.75,1,False,96,542,2,4,2,34,5228,2395,48,1,1,1,24
3756112726,67572051,9218.75,0,True,96,2071,2,4,3,34,14288,93,48,1,1,1,24
3756112600,601919,9218.75,0,False,96,7486,5,4,1,1,17336,3331,48,2,1,1,24
3756112600,601919,9218.75,0,False,96,7486,5,4,1,2,17336,3331,48,2,1,1,24
3756112408,64877765,9218.75,11,True,96,64,5,4,3,27,13798,8998,48,2,1,1,24
3756112408,64877765,9218.75,11,True,96,64,5,4,3,34,13798,8998,48,2,1,1,24
3756111771,241309,10208.333333333334,0,False,96,12684,5,4,1,21,8618,3399,48,2,1,1,24
3756111771,241309,10208.333333333334,0,False,96,12684,5,4,1,22,8618,3399,48,2,1,1,24
3756111756,67572051,12496.0,15,True,96,2071,2,4,3,34,14292,93,48,1,1,1,24
3756111664,42837454,9218.75,9,True,96,864,5,2,1,34,7815,4717,48,2,1,1,24
3756111448,622182,9218.75,1,False,96,53,5,4,2,21,14467,2134,48,2,1,1,24
3756111448,622182,9218.75,1,False,96,53,5,4,2,22,14467,2134,48,2,1,1,24
3756111211,2681277,14884.375,4,True,96,3773,5,6,1,22,16863,3232,48,2,1,1,24
3756111211,2681277,14884.375,4,True,96,3773,5,6,1,21,16863,3232,48,2,1,1,24
3756111101,11506900,9218.75,0,False,96,665,2,4,2,23,14375,7380,48,1,1,1,24
3756111101,11506900,9218.75,0,False,96,665,2,4,2,24,14375,7380,48,1,1,1,24
3756110977,4787,9166.666666666666,2,False,96,13133,5,4,3,27,13139,613,48,2,1,1,24
3756110977,4787,9166.666666666666,2,False,96,13133,5,4,3,34,13139,613,48,2,1,1,24
3756110906,15506,9333.333333333334,4,False,96,12525,5,4,3,27,10850,7839,48,2,1,1,24
3756110906,15506,9333.333333333334,4,False,96,12525,5,4,3,34,10850,7839,48,2,1,1,24
3756110906,15506,9333.333333333334,4,False,96,12525,5,4,3,29,10850,7839,48,2,1,1,24
3756110402,5235,12083.333333333334,15,True,96,12986,5,4,3,34,16476,4635,48,2,1,1,24
3756110203,2078,6891.666666666667,1,False,96,22194,5,4,1,21,12648,3298,48,2,1,1,24
3756110203,2078,6891.666666666667,1,False,96,22194,5,4,1,22,12648,3298,48,2,1,1,24
3756110203,2078,6891.666666666667,1,False,96,22194,5,4,1,34,12648,3298,48,2,1,1,24
3756109697,142755,9218.75,15,False,96,1966,5,4,3,27,12733,2674,48,2,1,1,24
3756109697,142755,9218.75,15,False,96,1966,5,4,3,34,12733,2674,48,2,1,1,24
3756109598,4787,9218.75,15,True,96,13133,5,4,3,32,18746,613,48,2,1,1,24
3756109598,4787,9218.75,15,True,96,13133,5,4,3,33,18746,613,48,2,1,1,24
3756109598,4787,9218.75,15,True,96,13133,5,4,3,34,18746,613,48,2,1,1,24
3756109099,658814,9218.75,15,True,96,2232,5,4,3,21,5662,573,48,2,1,1,24
3756109099,658814,9218.75,15,True,96,2232,5,4,3,22,5662,573,48,2,1,1,24
3756109015,121091,14884.375,15,True,96,36,5,5,2,21,18940,7165,48,2,1,1,24
3756109015,121091,14884.375,15,True,96,36,5,5,2,23,18940,7165,48,2,1,1,24
3756108754,3015,9218.75,1,False,96,26799,5,6,1,21,4987,5120,48,2,1,1,24
3756108754,3015,9218.75,1,False,96,26799,5,6,1,22,4987,5120,48,2,1,1,24
3756108197,67572051,9218.75,12,False,96,2071,2,4,3,23,9083,93,48,1,1,1,24
3756108197,67572051,9218.75,12,False,96,2071,2,4,3,24,9083,93,48,1,1,1,24
3756107926,86813252,8333.333333333334,10,False,96,26799,5,4,3,27,2425,4652,27,2,1,1,24
3756107926,86813252,8333.333333333334,10,False,96,26799,5,4,3,34,2425,4652,27,2,1,1,24
3756107653,2413695,9218.75,6,True,96,283,5,4,1,21,1070,2183,48,2,1,1,24
3756107653,2413695,9218.75,6,True,96,283,5,4,1,22,1070,2183,48,2,1,1,24
3756107653,2413695,9218.75,6,True,96,283,5,4,1,25,1070,2183,48,2,1,1,24
3756107640,3015,9218.75,0,True,96,26799,5,3,1,21,5104,5120,48,2,1,1,24
3756107640,3015,9218.75,0,True,96,26799,5,3,1,22,5104,5120,48,2,1,1,24
3756107436,9956,9218.75,0,False,96,8399,5,4,1,21,516,6760,48,2,1,1,24
3756107436,9956,9218.75,0,False,96,8399,5,4,1,22,516,6760,48,2,1,1,24
3756107426,2078,6891.666666666667,0,False,96,22194,5,4,1,21,12646,3298,48,2,1,1,24
3756107426,2078,6891.666666666667,0,False,96,22194,5,4,1,22,12646,3298,48,2,1,1,24
3756107426,2078,6891.666666666667,0,False,96,22194,5,4,1,34,12646,3298,48,2,1,1,24
3756106449,86813252,10625.0,5,False,96,26799,5,4,3,27,11029,4652,27,2,1,1,24
3756106449,86813252,10625.0,5,False,96,26799,5,4,3,34,11029,4652,27,2,1,1,24
3756105768,16388,9218.75,0,False,96,3159,2,4,3,23,1108,4679,48,1,1,1,24
3756105768,16388,9218.75,0,False,96,3159,2,4,3,24,1108,4679,48,1,1,1,24
3756105692,2078,3441.6666666666665,1,False,96,22194,5,4,1,22,219,3298,48,2,1,1,24
3756105692,2078,3441.6666666666665,1,False,96,22194,5,4,1,21,219,3298,48,2,1,1,24
3756105173,80878880,9218.75,15,True,96,40,2,4,3,27,2043,6278,48,1,1,1,24
3756105173,80878880,9218.75,15,True,96,40,2,4,3,34,2043,6278,48,1,1,1,24
3756105170,10016224,9218.75,3,True,96,2378,5,4,1,21,17829,5960,48,2,1,1,24
3756105170,10016224,9218.75,3,True,96,2378,5,4,1,22,17829,5960,48,2,1,1,24
3756104769,67029,9218.75,0,False,96,350,5,4,1,27,5670,572,48,2,1,1,24
3756104769,67029,9218.75,0,False,96,350,5,4,1,34,5670,572,48,2,1,1,24
3756104187,696534,9218.75,0,False,96,541,2,4,3,34,4349,8811,48,1,1,1,24
